nitEmpresa,sigla,tipo,activos,tipo_entidad
900970200,IASCEBOY,Cooperativas y otras,12369573906.00,3
800185180,FESANCHO,Fondos de empleados,12365870216.00,4
860021917,COOPCREDIQUINTAS,Cooperativas y otras,12312009130.00,3
890302901,COVATRANS,Cooperativas y otras,12300677192.00,2
830022570,FONNOGAL,Fondos de empleados,12270658998.00,3
860511269,FEMELCOL,Fondos de empleados,12259067031.00,1
830122776,FONDEX,Fondos de empleados,12152125407.00,4
811008999,FONDELCO,Fondos de empleados,12091248429.00,2
890706553,CODETOL,Cooperativas y otras,12068469906.00,3
860029552,COOPINDUMIL,Especializada,12044606238.00,3
900076795,FECOORDI,Fondos de empleados,12006520047.00,3
891900541,SIGLOXX,Especializada,11987673954.00,3
804000243,TIP LTDA,Cooperativas y otras,11932397888.00,2
800173507,,Fondos de empleados,11895207645.00,3
891411503,FOEMFRY,Fondos de empleados,11851704608.00,3
860022233,PFEVIVA,Fondos de empleados,11845125750.00,3
890801038,FONDESARROLLO,Fondos de empleados,11839831906.00,3
830134115,FEASSEC,Fondos de empleados,11830437598.00,4
830021354,FONCOMEX,Fondos de empleados,11812891614.00,3
891224070,FEG LTDA,Fondos de empleados,11801691291.00,4
890982515,COOAGROPECUARIA,Cooperativas y otras,11741012463.00,3
890800176,CIDECAL,Cooperativas y otras,11731082396.00,3
900824282,ALMACOOP,Cooperativas y otras,11683948517.00,2
829000212,COSERFUN,Cooperativas y otras,11614539472.00,4
900023515,COLMUCOOP,Cooperativas y otras,11612691205.00,3
890982364,COOCERVUNION,Especializada,11594591612.00,4
900750478,FECONTGOLD,Fondos de empleados,11549144588.00,3
860014327,COOTRATIEMPO,Cooperativas y otras,11532460011.00,4
830027779,,Cooperativas y otras,11524100581.00,3
890104195,COOPEMA,Cooperativas y otras,11506472691.00,3
900655433,MULTI ENLACE CREA,Fondos de empleados,11492748564.00,3
900368637,FONDEHUSI,Fondos de empleados,11481621948.00,2
860025786,FEDEMARLY,Fondos de empleados,11452197091.00,4
802000432,FONTRIPLEA,Fondos de empleados,11439509003.00,3
900727070,FONDESALA,Fondos de empleados,11387125759.00,4
800094451,,Cooperativas y otras,11330108713.00,3
800182143,FONVALORES,Fondos de empleados,11278929411.00,4
860014987,COOSONAV,Cooperativas y otras,11256873610.00,2
891408814,FESER,Fondos de empleados,11227124922.00,1
800197111,COODESURIS,Cooperativas y otras,11217721118.00,4
860404278,FONALCO,Fondos de empleados,11214003034.00,1
890200208,COOPETEL,Cooperativas y otras,11146626738.00,1
860049030,FONDEANDES,Fondos de empleados,11144991112.00,4
860020523,LATINCOOP LTDA,Cooperativas y otras,11103301125.00,2
800113429,COINPROGUA,Especializada,11096207763.00,1
900197988,CAFICOSTA,Cooperativas y otras,11084612098.00,1
890501609,COOMUTRANORT LTDA.,Cooperativas y otras,11067164944.00,4
800090782,FECV,Fondos de empleados,11038330904.00,2
811006216,FONEMA,Fondos de empleados,11018009217.00,1
890985058,FEADE,Fondos de empleados,11017213075.00,3
860032319,FEBANCOL,Fondos de empleados,10998939620.00,3
891900391,CAFISEVILLA,Cooperativas y otras,10969046182.00,2
890502419,COOMULTRUP,Cooperativas y otras,10882688542.00,4
890306527,COOADAMS,Cooperativas y otras,10872368964.00,4
890270556,COPACENTRO,Cooperativas y otras,10865422113.00,2
800060211,A.M.S.C.,Cooperativas y otras,10862664541.00,1
832001142,FEB,Fondos de empleados,10790753341.00,3
900060912,FONDESA,Fondos de empleados,10744221635.00,1
890318095,FONDESARROLLO,Fondos de empleados,10698508437.00,1
800060125,FONDEICON,Fondos de empleados,10696606791.00,2
805004548,FEGOCCIDENTE,Fondos de empleados,10653929237.00,4
890985452,FEDI,Fondos de empleados,10648645725.00,2
860045262,COOPSANFRANCISCO,Especializada,10646742941.00,1
800059840,FORAVI,Fondos de empleados,10586156190.00,2
824002846,COINTRAMIN,Cooperativas y otras,10568545042.00,4
802009829,FONEB,Fondos de empleados,10549513265.00,3
900049708,FEGSK,Fondos de empleados,10526773294.00,1
900008151,RESCOOP,Cooperativas y otras,10479308359.00,3
900323764,COOPROVITEC,Cooperativas y otras,10477129329.00,1
860047889,COOPMINPROSOC,Cooperativas y otras,10458573489.00,4
890102302,COOTRATEL,Cooperativas y otras,10452809373.00,3
832001269,FECOLCER,Fondos de empleados,10388893485.00,2
800090375,FONDEP,Fondos de empleados,10350710486.00,3
890707104,COOMERSA,Cooperativas y otras,10350148937.00,3
900037366,FONATLAS,Fondos de empleados,10310000949.00,2
891200540,CAFENORTE,Cooperativas y otras,10281001539.00,3
900206146,UNION COOPERATIVA,Especializada,10196676913.00,1
860048061,FOSOL,Fondos de empleados,10187571572.00,3
860016832,COOPMSD,Cooperativas y otras,10170895649.00,1
800145149,COOPIGON,Especializada,10045100893.00,2
806008243,COMSES,Cooperativas y otras,10003012494.00,4
800023773,COOEBAN,Especializada,9950218284.00,3
805006246,FONSALUD,Fondos de empleados,9925392931.00,2
860012319,FONCARULLA,Fondos de empleados,9904267113.00,2
900179842,COOPDYLEY,Cooperativas y otras,9882858906.00,3
890903152,COOBELMIRA,Especializada,9868262719.00,2
890701061,COOPSANSIMON,Especializada,9843591174.00,1
800152512,COOASESORES CTA,Cooperativas y otras,9776894999.00,1
890306719,FONEMPTEC,Fondos de empleados,9770599371.00,1
890205393,COOMBEL LTDA.,Especializada,9759617862.00,2
807008519,COOPALUSTRE,Cooperativas y otras,9662361776.00,2
860035519,FEINGE,Fondos de empleados,9636273901.00,4
890985389,ECOOELSA CTA,Cooperativas y otras,9619208123.00,4
860027084,FESME,Fondos de empleados,9460266889.00,1
800241989,FEM,Fondos de empleados,9369255917.00,3
860504338,FONANGLO,Fondos de empleados,9363950330.00,2
812001561,COODESCOR,Cooperativas y otras,9349780716.00,4
890203382,COMUNALCO,Cooperativas y otras,9314278683.00,2
811029999,FESPAL,Fondos de empleados,9307629454.00,3
800084376,COODEFON,Cooperativas y otras,9275160348.00,1
900129749,COOPSABANA1,Cooperativas y otras,9191077289.00,1
860002449,FONASBCOL,Fondos de empleados,9171971826.00,3
890801706,FECAFE,Fondos de empleados,9171141120.00,1
890932766,INCOOMAR,Cooperativas y otras,9170953213.00,2
890203667,COESCOM,Cooperativas y otras,9123133568.00,4
890303723,COVIEMCALI,Cooperativas y otras,9115532892.00,2
890924379,FONPREBEL,Fondos de empleados,9112931896.00,1
890204131,COOPEXTRAISS,Cooperativas y otras,9100419452.00,1
900871801,FONWWB,Fondos de empleados,9089674099.00,3
860030558,FEDANE,Fondos de empleados,9085723794.00,3
830009762,FONEPS,Fondos de empleados,9059449685.00,1
901131005,MULTIAVANZA,Cooperativas y otras,8963408481.00,1
800044138,FEMPOPULAR,Fondos de empleados,8961189582.00,3
860075788,COOCARBON LTDA.,Cooperativas y otras,8918083489.00,2
800175748,ASOBURSATIL,Cooperativas y otras,8904771710.00,3
800131810,F.E.S.,Fondos de empleados,8798558659.00,2
800040977,COOPMUJER LTDA,Especializada,8790649022.00,1
890907772,ORBISCOOP,Especializada,8778666991.00,1
890481191,FONCOMFENALCO,Fondos de empleados,8748975165.00,1
800249637,SERCONAL,Cooperativas y otras,8736819539.00,4
800079968,COODEPETROL,Cooperativas y otras,8709687834.00,1
890203315,COAGRANJA LTDA,Especializada,8706375511.00,4
890985326,FODEHG,Fondos de empleados,8702925615.00,4
890308664,COIMPRESORES DE OCCIDENTE,Cooperativas y otras,8696868917.00,2
806000899,FONDESPORT,Fondos de empleados,8643100329.00,3
830018692,REDIL,Cooperativas y otras,8637128838.00,2
860029633,COOPSALINAS,Cooperativas y otras,8604014450.00,3
804004018,COINVERSIONES LTDA,Cooperativas y otras,8585785525.00,4
891800881,COOPTEBOY O.C.,Cooperativas y otras,8579379319.00,2
802022615,COOPDECOOP,Cooperativas y otras,8574512635.00,3
805007302,FOSMELILI,Cooperativas y otras,8551998254.00,3
860511420,FEOR,Fondos de empleados,8485590429.00,2
830032254,FECARVAL,Fondos de empleados,8468714182.00,1
890209788,COESCOOP,Especializada,8433654735.00,1
860040473,FE 3M COLOMBIA,Fondos de empleados,8420455112.00,3
830122046,FENDESA,Fondos de empleados,8412670045.00,3
860030056,COOERICSSON,Cooperativas y otras,8402294614.00,4
860014825,COOPBENECUN,Cooperativas y otras,8394263998.00,3
811007303,FEIRO,Fondos de empleados,8363768121.00,1
890928567,MILENIO,Fondos de empleados,8317506686.00,3
800033042,COOTILCA LTDA,Cooperativas y otras,8306548476.00,4
811022667,FEMCO,Fondos de empleados,8297973072.00,4
900850645,,Cooperativas y otras,8290757528.00,2
891224253,COOTRAMUPASTO,Cooperativas y otras,8286941906.00,3
800228967,FEPERBO,Fondos de empleados,8270303956.00,2
900677184,,Cooperativas y otras,8233275159.00,1
830512407,FONDEKIKES,Fondos de empleados,8221089129.00,3
800065607,ACOOLSURE,Cooperativas y otras,8196969133.00,1
891400435,CAFICULTORES SANTA ROSA,Cooperativas y otras,8150531997.00,3
830107307,FEDEYCO,Fondos de empleados,8142696074.00,1
800131939,FONSALUDH,Fondos de empleados,8130033983.00,1
800123883,ALFA,Fondos de empleados,8017859105.00,2
830103080,FEDAMAV,Fondos de empleados,8011979743.00,3
890703777,COOFINANCIAR,Especializada,8011768469.00,4
860046668,COTIEMPO,Cooperativas y otras,7962194688.00,3
860029517,FELSYN,Fondos de empleados,7960007094.00,3
800229735,COMSAB,Cooperativas y otras,7951346945.00,1
891300056,MULTIEMPRESAS,Especializada,7936067775.00,1
860013476,FEDEABC,Fondos de empleados,7925091434.00,1
900707995,VIACOOP,Cooperativas y otras,7880915939.00,1
900660835,FECANACOLENERGY,Fondos de empleados,7873353080.00,2
890904769,COIMPRESORES DE COLOMBIA,Cooperativas y otras,7861113055.00,4
900155738,FECES,Fondos de empleados,7793063308.00,4
800082286,COOCOSAM LTDA,Cooperativas y otras,7772979600.00,1
890901500,FORJANDO,Fondos de empleados,7762153176.00,2
800123531,FONEBAKER,Fondos de empleados,7756817315.00,1
860065534,CIDES,Cooperativas y otras,7738953684.00,1
890982214,FONMAIZ,Fondos de empleados,7719504281.00,3
800045411,FEHOL,Fondos de empleados,7665084640.00,1
800241938,FEMCHALLENGER S A,Fondos de empleados,7658860620.00,2
900729328,PRECOMETAL,Cooperativas y otras,7657519838.00,3
800025172,FENEWSTETIC,Fondos de empleados,7652095287.00,3
832000760,ECOOPSOS,Cooperativas y otras,7640502658.00,2
860014540,FES,Fondos de empleados,7633278060.00,2
800187923,FONDEBISA,Fondos de empleados,7625082344.00,4
830140493,OLAFONDO,Fondos de empleados,7617888261.00,1
800209940,COOMADENORT,Cooperativas y otras,7605152514.00,2
800076121,COOPETRAFES,Cooperativas y otras,7599150282.00,4
804001764,SANDERCOOP O.C.,Cooperativas y otras,7593733622.00,3
900415486,COOAGROSUR,Cooperativas y otras,7547012345.00,4
890201572,COOTRACOLTA,Cooperativas y otras,7537230573.00,3
900464133,AFROAMERICANA,Especializada,7498950265.00,1
900074186,COOPERAEL,Cooperativas y otras,7493282945.00,1
800193068,,Fondos de empleados,7490811882.00,2
900273749,COPEANCAFE,Cooperativas y otras,7462051738.00,2
890802965,COODES,Cooperativas y otras,7394151050.00,1
802008115,FESGO,Fondos de empleados,7379591920.00,4
860404516,COONALEMJUSTICIA,Cooperativas y otras,7376378455.00,4
860022294,COOPMINEXTERIORES,Cooperativas y otras,7344323697.00,3
800116602,FEHALCO,Fondos de empleados,7332181237.00,3
800166277,COOMEXCAFE,Cooperativas y otras,7326923868.00,3
891855067,REYES PATRIA O.C.,Cooperativas y otras,7296776347.00,3
900343195,FESV,Fondos de empleados,7293782164.00,4
900121500,COOPUMNAR,Cooperativas y otras,7252364330.00,4
800014506,FESMIL,Fondos de empleados,7248818247.00,3
860023108,COEXCO,Cooperativas y otras,7226766725.00,1
900010502,COOAPA,Cooperativas y otras,7188038982.00,4
800157751,FONJAVERIANA,Fondos de empleados,7150969436.00,4
800198921,FEDINOR,Fondos de empleados,7095505632.00,4
860006371,FONETERNA,Fondos de empleados,7084475703.00,1
800251812,FONCOLOMBIA,Fondos de empleados,7076424698.00,2
811003372,ASOMUTUAL,Cooperativas y otras,7052280549.00,1
890329483,FEBIFAM,Fondos de empleados,7039052670.00,1
800056427,FEMPRICE,Fondos de empleados,7030090242.00,1
860013467,COLABORAR LTDA,Cooperativas y otras,6986624128.00,3
860024008,COOTHOTRAVAL,Cooperativas y otras,6964337599.00,2
900571820,GLOBAL CAFES,Cooperativas y otras,6952814001.00,4
900579390,ASOMUFFAA,Cooperativas y otras,6928464103.00,1
819001439,FESPORT,Fondos de empleados,6923832155.00,1
890704364,COOMULTRAISS LTDA,Especializada,6905016975.00,3
860029753,,Cooperativas y otras,6871039911.00,1
891301156,COUNAL,Especializada,6849570801.00,3
900577985,TREBOL,Fondos de empleados,6844368851.00,2
830090129,CASXXI,Cooperativas y otras,6842141364.00,1
804006750,INSTITUTO COOMULDESA,Cooperativas y otras,6828339252.00,3
814000337,MUTUAL EMSSANAR,Cooperativas y otras,6824329410.00,3
800211654,,Fondos de empleados,6822918814.00,1
890211042,COAPAZ,Especializada,6813175351.00,2
860014736,CORBANCO,Fondos de empleados,6764726446.00,4
900149889,GANACOOP,Cooperativas y otras,6749700021.00,4
890506016,FEUP,Fondos de empleados,6737746795.00,2
811031358,FECORA,Fondos de empleados,6729358163.00,4
900410633,SOMOS IG,Fondos de empleados,6728015722.00,1
860526545,UNADCOOP,Cooperativas y otras,6693247230.00,1
800036938,FEMLUKER,Fondos de empleados,6687775274.00,2
900126773,COAGROACTIVA LTDA,Cooperativas y otras,6679519791.00,1
892001439,COUNILLANOS,Cooperativas y otras,6644588781.00,4
800185901,CAFINORTE,Cooperativas y otras,6643645103.00,1
830022498,FEDEPALMA,Fondos de empleados,6641012578.00,4
860021530,CONTRAGER,Cooperativas y otras,6639907756.00,2
890985694,FESOME,Fondos de empleados,6634983476.00,4
900105712,COPVESA,Cooperativas y otras,6613149496.00,2
900734923,BATERIFONDO,Fondos de empleados,6588532049.00,1
890100369,COOTRAELECTRANTA,Cooperativas y otras,6585133895.00,4
890329687,FONDEICA,Fondos de empleados,6576901161.00,4
860077747,FONEMPA,Fondos de empleados,6537163747.00,3
890311228,INDUSTRIAS INTEGRADAS,Cooperativas y otras,6531537123.00,1
860065466,FONEMCAP,Fondos de empleados,6476128252.00,1
830510956,COMULSER,Cooperativas y otras,6469799155.00,2
811018920,,Fondos de empleados,6435297144.00,2
860402067,FOEMSALUD,Fondos de empleados,6421628226.00,3
890326671,FECCC,Fondos de empleados,6399983807.00,2
891500254,COOASOCIADOS,Cooperativas y otras,6391622262.00,1
860515564,FONBIPHAR,Fondos de empleados,6379359372.00,1
860024712,,Cooperativas y otras,6374658746.00,2
860524033,FEFLORAL,Fondos de empleados,6355828744.00,4
830067197,ACTIVACOOP,Cooperativas y otras,6298784829.00,2
900094824,HOGAR FF.EE,Fondos de empleados,6289861332.00,2
900699562,FEMM,Fondos de empleados,6289327441.00,1
900024617,MACROMEDCOOP,Cooperativas y otras,6274321541.00,1
813001361,,Fondos de empleados,6273399017.00,4
890905709,CODELCO,Especializada,6269981042.00,3
830136943,SOCOMIR,Cooperativas y otras,6251155530.00,3
860529417,,Fondos de empleados,6248735211.00,4
860533635,FONDO EMPLEADOS FUKL,Fondos de empleados,6233473491.00,2
900183838,FOLIMP,Fondos de empleados,6219935446.00,2
860512074,FEDESSA,Fondos de empleados,6195877562.00,2
860079515,DUFONDO,Fondos de empleados,6194812063.00,2
800199711,COOPEDAR O.E.S.,Cooperativas y otras,6188936490.00,2
800154868,FONDES,Fondos de empleados,6182627450.00,1
830024748,FONOPEN,Fondos de empleados,6161225295.00,1
860035146,FEMP,Fondos de empleados,6159587707.00,1
860403889,NTEGRIDAD,Fondos de empleados,6146939316.00,3
890112343,COOTRACOM,Cooperativas y otras,6058063679.00,3
890201051,COOBOLARQUI LTDA,Cooperativas y otras,6048490656.00,3
890506144,COOPTELECUC,Especializada,6038370168.00,1
860027888,COOPCORONA,Cooperativas y otras,6016997320.00,3
800111492,COOFECE,Cooperativas y otras,6013824395.00,2
810002436,FODEGAS,Fondos de empleados,5981597665.00,4
830059399,CREDISCOL,Cooperativas y otras,5976825478.00,2
890801110,COODECOM,Cooperativas y otras,5968500439.00,1
892280074,CANAPROSUCRE,Cooperativas y otras,5953059913.00,2
800077768,COOMPAU,Especializada,5947682919.00,4
860044459,COOMANUFACTURAS LTDA,Cooperativas y otras,5943917032.00,3
890985444,COMUDEM,Especializada,5940898997.00,1
860010743,FEMHEL,Fondos de empleados,5938424434.00,4
891408060,COOINPE,Especializada,5935430061.00,1
800037133,FONTADEISTAS,Fondos de empleados,5916305730.00,2
860038393,FEMPRO,Fondos de empleados,5884378669.00,3
901243274,COOMACAR,Cooperativas y otras,5860908255.00,4
800122815,PRECOODES,Cooperativas y otras,5854437880.00,3
800078043,FEUS,Fondos de empleados,5849557000.00,3
860502337,FACET,Fondos de empleados,5839617190.00,2
891800437,COOPROCARBON LTDA.,Cooperativas y otras,5834689087.00,2
900856548,MATICA,Cooperativas y otras,5822788007.00,3
890317979,COOFUNDADORES,Cooperativas y otras,5817130375.00,1
830044924,FEDP,Fondos de empleados,5815354793.00,3
860507750,FONDELOITTE,Fondos de empleados,5806327868.00,3
830027684,ASODENAL,Fondos de empleados,5788893827.00,3
890985399,FECORH,Fondos de empleados,5782092340.00,3
900479187,FEC,Fondos de empleados,5759619353.00,1
800003342,CODEG,Cooperativas y otras,5757432426.00,4
802002800,FEPORT,Fondos de empleados,5747150721.00,3
800093952,FEDUSCO,Fondos de empleados,5730524484.00,1
900475709,COOCAFE,Cooperativas y otras,5729977552.00,4
860527952,COOPEMHOS,Cooperativas y otras,5705838924.00,4
811034937,ALTATEC,Fondos de empleados,5692285824.00,4
890303597,,Cooperativas y otras,5681907904.00,4
900878398,FEINCOSECHA,Fondos de empleados,5640665041.00,2
900158592,FONSER,Fondos de empleados,5634799503.00,4
890003013,FODECOM,Fondos de empleados,5568822926.00,1
900462988,COOPGRANOS,Cooperativas y otras,5563775872.00,2
890001427,FONDO DE EMPLEADOS DEL HOSPITA,Fondos de empleados,5560866970.00,4
830076832,FONDO CAJA ACOTV,Fondos de empleados,5550448303.00,3
860022074,COOMERCA,Cooperativas y otras,5539947641.00,3
900099061,COOPCARIBONA,Cooperativas y otras,5537226327.00,2
890700815,CAFILIBANO,Cooperativas y otras,5489720749.00,2
891412866,FOEMPA,Fondos de empleados,5482767380.00,3
890114395,FEP UNIAUTONOMA,Fondos de empleados,5471096125.00,1
800012574,COOVIMAG LTDA,Cooperativas y otras,5470017168.00,2
860037351,COOLEGUIZAMO,Cooperativas y otras,5468942603.00,2
843000001,FONDEGUA,Fondos de empleados,5462288613.00,2
822006598,COOPROMETA,Cooperativas y otras,5460734411.00,4
890323723,FONDEA,Fondos de empleados,5451055307.00,3
800160167,COOBETHEL,Cooperativas y otras,5450555431.00,1
800196596,COPECAN,Cooperativas y otras,5433084383.00,1
860026692,COEDUCAR,Cooperativas y otras,5391325827.00,2
901604895,PRECOOAGRINORVA,Cooperativas y otras,5373840793.00,1
800238317,SERVIVIR,Cooperativas y otras,5367032934.00,3
890806625,FEDUM,Fondos de empleados,5364051656.00,1
832001799,FECELSA,Fondos de empleados,5358464464.00,1
811013421,EUROFES,Fondos de empleados,5357184567.00,4
890904252,COEDA,Especializada,5357134378.00,4
890700756,COOPCAFITOLIMA LTDA.,Cooperativas y otras,5340638598.00,4
890704859,COOPINEM,Especializada,5328925505.00,1
900145528,,Fondos de empleados,5328189221.00,4
800109693,FONDEMIN,Fondos de empleados,5314053056.00,1
811003172,FENDIAN,Fondos de empleados,5299942019.00,2
800053988,FEBATCO,Fondos de empleados,5298064458.00,1
891224291,COOPCEN LTDA,Cooperativas y otras,5277242677.00,1
890481445,FECOL,Fondos de empleados,5269362334.00,2
